duration_ms_x,popularity,track_number,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,popularity_class
191426,1,1,0.0397,0.7709999999999999,0.628,0.125,2,0.0686,-7.155,1,0.157,148.032,0.28800000000000003,0
191000,2,1,0.0309,0.578,0.7609999999999999,0.0043100000000000005,0,0.16399999999999998,-4.954,0,0.0374,119.967,0.376,0
173213,55,2,0.145,0.6459999999999999,0.657,5.7E-05,0,0.459,-5.3,1,0.0628,139.99,0.413,0
195333,24,1,0.227,0.742,0.575,1.77E-06,0,0.17600000000000002,-5.55,1,0.0487,76.494,0.583,0
187508,5,1,0.067,0.818,0.381,0.0267,8,0.0961,-8.241,0,0.153,137.093,0.0507,0
190160,9,1,0.0347,0.452,0.716,7.85E-06,1,0.294,-5.141,1,0.0313,174.037,0.317,0
305160,63,8,0.804,0.55,0.279,0.0564,5,0.11,-11.639,1,0.0893,76.033,0.182,1
282440,55,1,0.355,0.6859999999999999,0.748,0.278,9,0.107,-6.7879999999999985,0,0.0394,116.974,0.6829999999999999,0
206928,7,4,0.00466,0.501,0.815,0.37,5,0.223,-8.802999999999997,1,0.0355,140.002,0.195,0
288140,4,1,0.905,0.4370000000000001,0.267,0.0272,7,0.156,-10.296,1,0.0314,124.711,0.188,0
256906,36,1,0.419,0.677,0.298,0.0802,2,0.108,-11.675999999999998,0,0.0501,143.219,0.552,0
293269,35,4,0.0119,0.647,0.649,0.102,9,0.16,-7.183,1,0.0316,119.997,0.5720000000000001,0
208395,52,1,0.156,0.599,0.78,0,11,0.189,-5.033,1,0.0527,122.077,0.529,0
269693,61,7,0.348,0.457,0.455,0.00122,0,0.142,-8.112,1,0.188,100.049,0.163,1
215173,28,3,0.494,0.441,0.4970000000000001,7.45E-06,9,0.102,-11.053,1,0.0671,189.745,0.453,0
231670,32,1,0.866,0.28800000000000003,0.243,0.28300000000000003,7,0.114,-15.119000000000002,1,0.0341,117.595,0.0383,0
251120,56,4,0.0118,0.593,0.6579999999999999,0.0204,8,0.13699999999999998,-8.392999999999999,0,0.0364,135.053,0.422,1
222733,5,1,0.0923,0.731,0.293,0.009000000000000001,8,0.121,-9.382,1,0.0336,137.924,0.221,0
274706,77,7,0.0783,0.439,0.434,4.870000000000001e-05,7,0.14,-14.918,1,0.0265,94.845,0.204,1
242373,58,9,0.113,0.6629999999999999,0.774,0.112,0,0.462,-5.157,1,0.0863,102.982,0.6809999999999999,1
198685,4,4,0.222,0.682,0.468,0.00133,7,0.0914,-11.805,1,0.0368,135.012,0.624,0
234202,53,1,0.322,0.5489999999999999,0.539,1.42E-06,10,0.126,-5.38,1,0.0317,136.128,0.243,0
220264,36,1,0.363,0.72,0.748,0.045,0,0.122,-7.497000000000001,1,0.0704,127.994,0.26,0
276973,1,5,0.0339,0.74,0.917,0.0863,8,0.225,-5.3889999999999985,0,0.0927,104.98,0.384,0
217613,61,1,0.28300000000000003,0.831,0.233,0,2,0.192,-12.227,0,0.439,159.827,0.514,1
171626,3,1,0.65,0.7,0.757,0.00148,7,0.0938,-7.819,1,0.249,83.443,0.693,0
177333,37,1,0.00152,0.731,0.816,0,7,0.128,-6.214,1,0.0483,119.056,0.568,0
203760,71,11,0.0277,0.457,0.8540000000000001,9.62E-05,2,0.731,-6.2,1,0.265,172.231,0.485,1
220586,46,3,0.451,0.6559999999999999,0.731,2.26E-06,2,0.0811,-5.315,1,0.0876,144.005,0.649,0
199301,46,2,0.238,0.528,0.6779999999999999,5.28E-06,6,0.105,-7.062,0,0.0952,78.87,0.249,0
186333,41,1,0.203,0.768,0.654,0.000235,11,0.168,-6.223,0,0.0762,102.01,0.5429999999999999,0
181493,2,5,0.33,0.5429999999999999,0.6759999999999999,0.0859,11,0.111,-4.195,1,0.0278,130.88299999999998,0.209,0
219986,68,9,0.000413,0.502,0.94,0.542,7,0.5529999999999999,-5.178,1,0.084,119.762,0.14400000000000002,1
209760,39,4,0.00571,0.645,0.915,0.000165,9,0.0949,-6.221,1,0.0453,139.167,0.736,0
215826,67,2,0.00128,0.4970000000000001,0.738,0.653,5,0.0725,-4.09,1,0.0396,129.078,0.599,1
232013,49,3,2.9E-05,0.392,0.981,0.0422,1,0.174,-4.564,0,0.0799,160.047,0.335,0
199693,46,2,0.00434,0.366,0.912,1.55E-05,9,0.152,-3.954,1,0.0444,139.904,0.745,0
286013,46,1,0.00514,0.5539999999999999,0.8859999999999999,0.00271,5,0.359,-4.526,0,0.0618,118.494,0.369,0
258120,2,1,0.000447,0.516,0.777,0.406,7,0.101,-4.775,1,0.0347,150.963,0.57,0
255880,52,3,0.2,0.455,0.757,0.487,6,0.308,-3.867,0,0.0301,109.824,0.524,0
280852,2,3,0.0815,0.579,0.635,0.92,2,0.457,-8.575,0,0.0275,132.657,0.8959999999999999,0
279293,63,5,0.00175,0.22,0.8,0.00916,7,0.4920000000000001,-5.11,1,0.0504,176.047,0.213,1
234693,35,8,5.4899999999999986e-05,0.381,0.8690000000000001,0.006690000000000001,0,0.102,-4.033,1,0.0354,158.984,0.188,0
212333,4,4,0.007559999999999998,0.376,0.946,0,4,0.107,-3.778,0,0.0897,150.19899999999996,0.858,0
300506,40,8,0.0287,0.506,0.899,0.28,11,0.2,-4.793,0,0.0364,150.27,0.475,0
140480,50,3,0.000293,0.685,0.675,0.736,3,0.0457,-5.806,1,0.0372,121.33,0.8740000000000001,0
387640,43,10,0.0006129999999999999,0.469,0.823,0.0008289999999999999,9,0.185,-3.948,0,0.0583,122.316,0.136,0
165120,67,3,0.000483,0.466,0.838,1.11E-05,2,0.16699999999999998,-2.698,0,0.0399,141.971,0.765,1
219706,5,1,4.19E-06,0.481,0.8740000000000001,0.555,2,0.11,-4.1930000000000005,0,0.0292,140.07,0.618,0
195146,42,2,0.00381,0.513,0.956,0,5,0.391,-5.407,0,0.159,150.181,0.458,0
110093,49,4,0.69,0.32299999999999995,0.976,0.000211,0,0.794,-1.598,1,0.129,95.883,0.396,0
260866,26,2,0.0423,0.173,0.952,1.25E-06,7,0.0652,-2.903,1,0.0662,145.032,0.474,0
183573,67,5,0.0033,0.542,0.531,1.51E-06,9,0.338,-7.481,1,0.0301,105.97,0.6709999999999999,1
182986,2,2,0.00605,0.318,0.975,0.8320000000000001,9,0.345,-4.211,1,0.0916,174.205,0.665,0
160280,58,4,0.00995,0.363,0.924,0.000307,2,0.0136,-4.181,1,0.0508,152.51,0.6920000000000001,1
192311,56,1,0.0007019999999999999,0.47,0.969,0,6,0.332,-4.739,1,0.0968,144.012,0.593,1
262426,59,1,4.2E-05,0.28800000000000003,0.907,0.579,7,0.277,-5.752999999999999,1,0.0576,84.48299999999998,0.349,1
409560,61,5,0.0306,0.364,0.565,0.0371,9,0.108,-10.085,0,0.0705,128.219,0.34600000000000003,1
196613,62,4,0.000139,0.578,0.892,0.0111,10,0.215,-7.952000000000001,0,0.0441,150.253,0.892,1
203733,66,1,0.0111,0.368,0.935,0.00201,4,0.0948,-3.204,1,0.0587,164.425,0.5579999999999999,1
180880,73,4,0.000479,0.467,0.958,0.199,4,0.299,-4.808,0,0.0775,145.92,0.701,1
107360,2,4,0.0248,0.4970000000000001,0.957,0,4,0.318,-3.034,1,0.0617,162.455,0.865,0
240533,72,3,0.0319,0.639,0.7440000000000001,0.000458,6,0.466,-8.377,0,0.0368,128.047,0.825,1
199999,47,5,0.0136,0.475,0.807,6.74E-05,3,0.109,-3.959,0,0.0332,145.179,0.731,0
225333,61,9,0.00987,0.415,0.901,0.361,2,0.136,-3.124,1,0.0428,128.216,0.424,1
241333,50,10,0.0518,0.568,0.971,4.24E-05,7,0.265,-3.478,1,0.0543,139.27,0.778,0
215293,51,1,0.0122,0.53,0.603,0.0196,9,0.0835,-4.373,1,0.115,123.006,0.5489999999999999,0
331426,57,1,0.012,0.285,0.648,0.394,9,0.21600000000000005,-7.604,0,0.0285,91.429,0.115,1
297120,32,1,0.0133,0.35100000000000003,0.944,3.73E-06,7,0.0933,-4.3580000000000005,1,0.0579,90.981,0.243,0
193506,73,7,0.0285,0.624,0.91,0.000198,0,0.0789,-5.7029999999999985,1,0.0297,104.042,0.767,1
200346,60,2,0.000719,0.378,0.953,2.89E-05,9,0.0936,-3.632,1,0.138,167.808,0.512,1
194200,2,3,0.0119,0.5920000000000001,0.738,0.0189,0,0.17600000000000002,-6.459,1,0.0506,149.037,0.616,0
186506,44,7,0.000404,0.594,0.944,0.0239,8,0.0742,-3.282,0,0.253,133.977,0.418,0
214600,58,4,1.92E-05,0.66,0.698,0.166,11,0.0517,-4.722,0,0.0302,123.005,0.511,1
221000,61,2,0.00025,0.56,0.901,0.134,8,0.299,-4.481,0,0.032,132.009,0.807,1
262306,32,1,0.00227,0.529,0.856,1.82E-05,6,0.149,-4.101,1,0.0425,131.986,0.508,0
151826,3,1,0.00665,0.5429999999999999,0.809,1.25E-06,9,0.123,-5.898,1,0.0312,132.44299999999998,0.795,0
215720,46,10,0.000408,0.392,0.954,0.00097,1,0.0653,-4.097,0,0.3720000000000001,76.05,0.224,0
180640,45,6,0.00318,0.493,0.942,0.14400000000000002,6,0.0528,-1.571,0,0.0772,168.016,0.8390000000000001,0
215813,34,4,0.0512,0.595,0.7040000000000001,0,4,0.0837,-4.538,1,0.0311,131.592,0.727,0
168186,55,3,0.539,0.747,0.211,0.0715,1,0.117,-10.199,1,0.03,72.734,0.297,0
188386,65,1,0.598,0.7440000000000001,0.619,0.00372,0,0.231,-9.805,1,0.039,112.997,0.6409999999999999,1
273750,58,1,0.0676,0.675,0.471,0.000487,7,0.0694,-8.97,1,0.0296,112.002,0.38,1
238693,36,3,0.528,0.619,0.426,0.023,7,0.114,-10.33,1,0.0281,136.981,0.51,0
246974,36,3,0.0346,0.341,0.628,0.366,9,0.105,-6.9689999999999985,1,0.0311,164.935,0.21600000000000005,0
285003,43,1,0.0815,0.624,0.693,1.6E-06,0,0.267,-6.316,1,0.031,118.288,0.36,0
208500,44,1,0.159,0.477,0.629,0.44,5,0.374,-7.407999999999999,0,0.0315,132.535,0.35700000000000004,0
177381,29,1,0.534,0.349,0.426,0.028,11,0.175,-11.343,1,0.034,105.703,0.48,0
207853,35,1,0.0909,0.371,0.86,1.83E-06,9,0.125,-3.764,1,0.0354,79.85600000000002,0.59,0
143957,36,1,0.146,0.616,0.6,0.0202,2,0.141,-12.646,1,0.0276,146.707,0.967,0
214285,36,1,0.159,0.8029999999999999,0.399,1.94E-06,3,0.0494,-10.092,0,0.0369,102.011,0.929,0
193864,38,3,0.15,0.607,0.922,0.213,11,0.329,-3.611,1,0.0431,140.063,0.584,0
215040,33,1,0.476,0.67,0.634,0.00519,0,0.177,-8.347000000000001,1,0.0315,122.999,0.397,0
253977,37,1,0.6990000000000001,0.438,0.335,0,6,0.13699999999999998,-14.097,0,0.0431,176.101,0.21,0
174000,40,1,0.00984,0.674,0.542,0.00829,1,0.141,-10.075,1,0.0291,91.828,0.911,0
142622,39,1,0.00825,0.594,0.7040000000000001,0.00636,4,0.494,-9.529,1,0.0295,122.04,0.943,0
218413,34,1,0.424,0.713,0.542,0.81,11,0.138,-9.465,0,0.0302,131.099,0.428,0
222038,34,1,0.12,0.71,0.46,1.39E-05,2,0.155,-7.845,1,0.0437,114.003,0.67,0
166050,47,1,0.0851,0.604,0.521,0.0124,11,0.0896,-9.674,1,0.0301,151.941,0.613,0
197085,33,1,0.747,0.7879999999999999,0.7290000000000001,0.0175,2,0.128,-6.445,1,0.0897,134.039,0.631,0
234591,37,1,0.0237,0.555,0.69,0.00129,2,0.16,-7.813,1,0.039,153.018,0.561,0
112117,34,1,0.778,0.899,0.213,0.000399,11,0.0836,-11.822,0,0.0689,89.991,0.3670000000000001,0
168461,33,1,0.0016,0.535,0.8240000000000001,0.000107,0,0.17600000000000002,-4.7860000000000005,1,0.0305,143.17600000000004,0.525,0
160325,35,1,0.0388,0.34700000000000003,0.498,0,1,0.0753,-12.029000000000002,0,0.24,174.99900000000005,0.255,0
203920,43,2,0.0425,0.7490000000000001,0.581,0.0143,11,0.0682,-6.009,1,0.0373,126.252,0.7659999999999999,0
197991,8,1,0.0123,0.633,0.5710000000000001,0.018000000000000002,6,0.0854,-5.399,0,0.0481,80.013,0.589,0
247125,44,1,0.675,0.912,0.396,0.0004280000000000001,4,0.0573,-9.532,1,0.0397,110.987,0.909,0
241792,38,1,0.0492,0.482,0.7829999999999999,0.00678,9,0.119,-5.199,1,0.0312,153.77200000000005,0.7829999999999999,0
230800,40,10,0.00827,0.369,0.7659999999999999,0,5,0.0851,-7.1960000000000015,1,0.0433,130.75799999999998,0.546,0
192612,66,1,0.000427,0.472,0.627,0.574,0,0.0798,-6.895,1,0.0289,157.909,0.172,1
286081,39,1,0.0716,0.551,0.615,4.05E-06,11,0.0859,-8.266,0,0.0528,125.06,0.546,0
208033,61,1,0.936,0.741,0.307,0,7,0.191,-12.643,1,0.0789,144.987,0.5379999999999999,1
246849,32,1,0.0319,0.467,0.8690000000000001,2.77E-05,10,0.407,-7.432,1,0.0561,117.955,0.32,0
240000,29,1,0.517,0.605,0.499,4.38E-05,4,0.0751,-10.017,1,0.0713,166.01,0.938,0
161866,59,1,0.071,0.54,0.56,0,10,0.0866,-4.879,1,0.0354,146.96200000000005,0.491,1
205134,33,1,0.000646,0.402,0.77,0.000127,2,0.1,-7.404,1,0.0377,81.235,0.708,0
208551,32,4,0.0414,0.645,0.414,0.00615,9,0.168,-13.029000000000002,0,0.0298,145.017,0.634,0
185880,37,1,0.129,0.393,0.597,0.007259999999999998,11,0.151,-9.043,1,0.0287,204.178,0.454,0
151440,36,1,0.8859999999999999,0.537,0.201,5.04E-06,3,0.256,-12.897,1,0.0781,127.971,0.0945,0
153880,35,1,0.507,0.459,0.888,0.448,4,0.16699999999999998,-7.859,1,0.0455,190.006,0.92,0
225828,32,1,0.33,0.611,0.715,0.00353,0,0.358,-6.925,1,0.0502,150.016,0.774,0
210000,32,1,0.884,0.667,0.287,0.000194,0,0.14300000000000002,-11.565,1,0.055,152.23,0.273,0
241127,35,1,0.732,0.551,0.8,0.0366,9,0.38,-6.452000000000001,1,0.0354,142.977,0.532,0
190748,31,1,0.193,0.586,0.5539999999999999,0.00117,3,0.191,-10.342,1,0.0291,126.969,0.6809999999999999,0
184472,23,1,0.0127,0.452,0.947,0.00527,4,0.219,-4.037,1,0.0522,138.315,0.634,0
155428,32,2,0.391,0.435,0.225,4.63E-06,11,0.11,-12.496,1,0.0382,99.079,0.107,0
318005,32,1,1.01E-05,0.413,0.7140000000000001,0.7959999999999999,1,0.131,-7.106,0,0.0293,95.99,0.184,0
195000,36,1,0.0179,0.604,0.316,0.0128,0,0.156,-11.753,1,0.0283,80.053,0.322,0
193373,70,7,0.0223,0.624,0.899,0.000155,0,0.0975,-5.71,1,0.0295,104.055,0.797,1
230560,0,1,4.61E-06,0.479,0.8540000000000001,5.7200000000000015e-05,11,0.3720000000000001,-6.101,1,0.0405,136.067,0.535,0
298920,65,2,0.008709999999999999,0.464,0.815,0.201,10,0.162,-6.371,1,0.0368,161.845,0.467,1
314320,0,4,0.113,0.534,0.522,3.74E-06,0,0.207,-5.809,1,0.133,76.145,0.514,0
212653,52,4,0.0756,0.674,0.936,0.0007480000000000001,4,0.192,-2.166,1,0.0271,128.083,0.948,0
203500,52,1,0.0437,0.71,0.8270000000000001,1.28E-05,0,0.0896,-5.244,1,0.032,110.003,0.833,0
231826,50,3,0.00119,0.325,0.664,0,9,0.187,-4.45,1,0.0344,135.88299999999998,0.3670000000000001,0
174013,65,2,3.03E-05,0.35200000000000004,0.866,2.92E-05,2,0.295,-3.274,1,0.0392,165.209,0.544,1
272394,19,1,0.18600000000000005,0.5479999999999999,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,0.405,0
187733,4,1,0.153,0.531,0.903,2.83E-06,7,0.107,-3.905,0,0.0582,189.936,0.8029999999999999,0
236573,47,3,0.155,0.5660000000000001,0.8740000000000001,0.111,0,0.0683,-7.548999999999999,1,0.0585,110.989,0.306,0
237026,76,3,0.000423,0.278,0.6759999999999999,0.0008990000000000002,9,0.136,-8.821,1,0.0371,104.545,0.494,1
183453,47,2,0.00337,0.825,0.69,0.00277,1,0.3670000000000001,-6.234,1,0.065,110.488,0.589,0
226613,2,4,0.175,0.7040000000000001,0.674,0.0518,2,0.0978,-7.3889999999999985,1,0.0308,134.981,0.698,0
160066,61,4,0.032,0.419,0.8029999999999999,3.7E-05,11,0.206,-5.497999999999998,1,0.246,86.958,0.764,1
183002,58,4,0.00223,0.625,0.945,0.000795,11,0.0777,-4.245,0,0.0652,139.994,0.846,1
188866,66,2,0.00205,0.421,0.79,0.000309,10,0.14800000000000002,-6.227,1,0.0538,162.024,0.279,1
226440,65,1,0.136,0.498,0.721,0.7,10,0.0933,-5.232,1,0.0282,140.02700000000002,0.589,1
218160,40,1,0.0049700000000000005,0.373,0.86,0.00078,6,0.209,-6.518,0,0.08900000000000001,120.014,0.583,0
305186,60,1,0.12,0.644,0.443,0.119,9,0.0796,-11.054,1,0.0834,90.04,0.377,1
